486,House of 1000 Corpses,2003,36.51,63.49,,tt0251736
487,Hotel Rwanda,2004,14.16,85.84,,tt0395169
488,His Girl Friday,1940,33.99,66.01,True,tt0032599
489,Hostage,2005,9.92,90.08,,tt0340163
490,The Hospital,1971,24.78,75.22,,tt0067217
491,Henry Fool,1997,19.23,80.77,,tt0122529
492,Ransom,1996,10.92,89.08,,tt0117438
493,The Edge,1997,3.54,96.46,,tt0119051
494,Twister,1996,58.35,41.65,True,tt0117998
495,Knight and Day,2010,42.73,57.27,False,tt1013743
496,Fantastic Voyage,1966,8.79,91.21,False,tt0060397
497,Far from Heaven,2002,65.09,34.91,True,tt0297884
498,The Fantastic Four,1994,20.32,79.68,False,tt0109770
499,The Faculty,1998,70.63,29.37,True,tt0133751
500,Choose Me,1984,66.72,33.28,,tt0087054
501,Delivery Man,2013,10.96,89.04,,tt2387559
502,Weird Science,1985,28.5,71.5,True,tt0090305
503,Hero,1992,30.66,69.34,False,tt0104412
504,Henry Poole Is Here,2008,48.87,51.13,,tt1029120
505,Her,2013,51.01,48.99,False,tt1798709
506,Hereafter,2010,36.58,63.42,,tt1212419
507,Obsession,1976,30.11,69.89,,tt0074991
508,There Will Be Blood,2007,0.0,100.0,False,tt0469494
509,The Russell Girl,2008,60.18,39.82,,tt1097649
510,Adventureland,2009,26.72,73.28,True,tt1091722
511,An Affair to Remember,1957,45.5,54.5,False,tt0050105
512,The Adventures of Ford Fairlane,1990,22.64,77.36,,tt0098987
513,My Girl 2,1994,49.17,50.83,,tt0110613
514,Cloverfield,2008,31.75,68.25,True,tt1060277
515,Joy,2015,54.29,45.71,True,tt2446980
516,The November Man,2014,22.63,77.37,False,tt2402157
517,Apollo 18,2011,0.0,100.0,False,tt1772240
518,Rock of Ages,2012,20.3,79.7,True,tt1336608
519,Sleeping Beauty,2011,51.78,48.22,True,tt1588398
520,The Gunman,2015,19.25,80.75,False,tt2515034
521,The Partners,2003,83.19,16.81,,tt0353092
522,The Pelican Brief,1993,36.49,63.51,True,tt0107798
523,Idiocracy,2006,19.63,80.37,False,tt0387808
524,Friday the 13th,2009,36.1,63.9,False,tt0758746
525,Team America: World Police,2004,34.89,65.11,False,tt0372588
526,Evil Angel,2009,37.74,62.26,,tt0892051
527,Hatchet II,2010,15.74,84.26,,tt1270835
528,Michael Clayton,2007,15.05,84.95,False,tt0465538
529,Harry Potter and the Sorcerer's Stone,2001,19.66,80.34,True,tt0241527
530,Paul,2011,11.11,88.89,True,tt1092026
531,Enough,2002,52.79,47.21,,tt0278435
532,Entrapment,1999,43.05,56.95,,tt0137494
533,The English Patient,1996,24.05,75.95,True,tt0116209
534,Enemy of the State,1998,11.56,88.44,False,tt0120660
535,The Last Temptation of Christ,1988,9.91,90.09,False,tt0095497
536,The Last Castle,2001,1.11,98.89,,tt0272020
537,The Last of the Mohicans,1992,16.19,83.81,False,tt0104691
538,The Maze Runner,2014,12.39,87.61,False,tt1790864
539,Chef,2014,20.58,79.42,False,tt2883512
540,Croupier,1998,25.0,75.0,,tt0159382
541,The Crow,1994,16.25,83.75,True,tt0109506
542,The Crow: Salvation,2000,23.0,77.0,,tt0132910
543,El Dorado,1966,9.52,90.48,,tt0061619
544,The Help,2011,91.69,8.31,True,tt1454029
545,High Fidelity,2000,24.82,75.18,False,tt0146882
546,Henry's Crime,2010,21.71,78.29,,tt1220888
547,Hesher,2010,36.17,63.83,False,tt1403177
548,Klute,1971,45.16,54.84,True,tt0067309
549,Kiss of the Spider Woman,1985,0.0,100.0,False,tt0089424
550,Knocked Up,2007,37.01,62.99,True,tt0478311
551,Kung Fu Panda,2008,9.35,90.65,True,tt0441773
552,The Thin Red Line,1998,0.0,100.0,False,tt0120863
553,American Gigolo,1980,26.03,73.97,,tt0080365
554,Four Lions,2010,1.87,98.13,False,tt1341167
555,Superman II,1980,45.04,54.96,True,tt0081573
556,S1m0ne,2002,35.64,64.36,True,tt0258153
557,Superman IV: The Quest for Peace,1987,30.09,69.91,True,tt0094074
558,Superman III,1983,28.83,71.17,True,tt0086393
559,Birthday Girl,2001,24.31,75.69,,tt0188453
560,Black Snake Moan,2006,30.27,69.73,,tt0462200
561,Die Hard,1988,7.43,92.57,True,tt0095016
562,Gamer,2009,25.43,74.57,False,tt1034032
563,Ghostbusters II,1989,18.0,82.0,False,tt0097428
564,Detroit Rock City,1999,18.32,81.68,,tt0165710
565,Devil in a Blue Dress,1995,12.59,87.41,False,tt0112857
566,The Devil's Advocate,1997,21.25,78.75,True,tt0118971
567,Solaris,2002,37.46,62.54,False,tt0307479
568,G.I. Jane,1997,50.97,49.03,True,tt0119173
569,Gladiator,2000,15.12,84.88,False,tt0172495
570,Beasts of No Nation,2015,1.54,98.46,,tt1365050
571,Before Midnight,2013,48.56,51.44,True,tt2209418
572,Belle,2013,52.03,47.97,True,tt2404181
573,Birdman or (The Unexpected Virtue of Ignorance),2014,30.51,69.49,True,tt2562232
574,Boyhood,2014,35.7,64.3,True,tt1065073
575,Pi,1998,20.98,79.02,False,tt0138704
576,Bridge of Spies,2015,2.95,97.05,False,tt3682448
577,Brooklyn,2015,67.58,32.42,True,tt2381111
578,Capote,2005,15.44,84.56,True,tt0379725
579,Cars 2,2011,11.95,88.05,False,tt1216475
580,Candle to Water,2012,8.79,91.21,,tt2387411
581,Glory Road,2006,2.99,97.01,,tt0385726
582,Rush Hour,1998,5.78,94.22,True,tt0120812
583,Runaway Bride,1999,51.79,48.21,,tt0163187
584,The Ruins,2008,42.34,57.66,True,tt0963794
585,Star Trek II: The Wrath of Khan,1982,21.18,78.82,True,tt0084726
586,Rush,2013,10.65,89.35,False,tt1979320
587,Contact,1997,41.46,58.54,True,tt0118884
588,Cradle 2 the Grave,2003,12.23,87.77,False,tt0306685
589,The Fifth Element,1997,5.16,94.84,False,tt0119116
590,The Game,1997,28.43,71.57,False,tt0119174
591,The Wizard of Oz,1939,49.87,50.13,True,tt0032138
592,Witness,1985,31.65,68.35,True,tt0090329
593,Monsters University,2013,13.27,86.73,False,tt1453405
594,Nowhere to Run,1993,17.01,82.99,,tt0107711
595,Son of Saul,2015,0.0,100.0,,tt3808342
596,Shakespeare in Love,1998,25.09,74.91,True,tt0138097
597,The Big Short,2015,15.23,84.77,False,tt1596363
598,X-Men Origins: Wolverine,2009,22.87,77.13,True,tt0458525
599,Sexual Life,2005,55.99,44.01,,tt0376874
600,The Lady in the Van,2015,45.59,54.41,True,tt3722070
601,Sex and the City,2008,83.04,16.96,True,tt1000774
602,"""Sex",Lies,"and Videotape""",1989,55.88,44.12,,tt0098724
603,Changeling,2008,31.95,68.05,True,tt0824747
604,At First Sight,1999,39.49,60.51,,tt0132512
605,Cellular,2004,21.4,78.6,True,tt0337921
606,Authors Anonymous,2014,40.92,59.08,,tt2114461
607,Young Frankenstein,1974,16.97,83.03,False,tt0072431
608,Catwoman,2004,68.29,31.71,True,tt0327554
609,Avatar,2009,34.2,65.8,False,tt0499549
610,Glengarry Glen Ross,1992,0.0,100.0,False,tt0104348
611,The Piano,1993,40.38,59.62,True,tt0107822
612,The Man in the Iron Mask,1998,5.61,94.39,False,tt0120744
613,El mariachi,1992,31.12,68.88,False,tt0104815
614,Manhunter,1986,13.15,86.85,False,tt0091474
615,The Manchurian Candidate,2004,11.68,88.32,,tt0368008
616,Galaxy Quest,1999,15.68,84.32,False,tt0177789
617,The Blob,1988,29.02,70.98,,tt0094761
618,Hitch,2005,35.9,64.1,False,tt0386588
619,No Strings Attached,2011,42.34,57.66,True,tt1411238
620,I Know What You Did Last Summer,1997,81.01,18.99,True,tt0119345
621,My Bloody Valentine,2009,28.26,71.74,False,tt1179891
622,The Nines,2007,67.77,32.23,,tt0810988
623,Ninotchka,1939,35.94,64.06,True,tt0031725
624,Ninja Assassin,2009,39.38,60.62,False,tt1186367
625,Looper,2012,20.17,79.83,False,tt1276104
626,Highlander: Endgame,2000,11.66,88.34,,tt0144964
627,Hellraiser III: Hell on Earth,1992,58.29,41.71,True,tt0104409
628,Hellboy II: The Golden Army,2008,19.54,80.46,False,tt0411477
629,Heist,2001,14.06,85.94,True,tt0252503
630,15 Minutes,2001,16.73,83.27,,tt0179626
631,Captain America: The First Avenger,2011,11.4,88.6,False,tt0458339
632,Petulia,1968,64.24,35.76,,tt0063426
633,Gone in Sixty Seconds,2000,13.38,86.62,False,tt0187078
634,Pet Sematary II,1992,18.39,81.61,,tt0105128
635,A Perfect World,1993,19.32,80.68,,tt0107808
636,2001: A Space Odyssey,1968,3.52,96.48,False,tt0062622
637,Peggy Sue Got Married,1986,52.93,47.07,True,tt0091738
638,Killing Zoe,1993,9.86,90.14,,tt0110265
639,Evil Under the Sun,1982,36.24,63.76,,tt0083908
640,Point of No Return,1993,43.73,56.27,True,tt0107843
641,The Expendables,2010,9.45,90.55,False,tt1320253
642,The Exorcist,1973,43.39,56.61,True,tt0070047
643,1408,2007,8.55,91.45,True,tt0450385
644,The Dark Half,1993,15.39,84.61,,tt0106664
645,The Flintstones,1994,21.77,78.23,True,tt0109813
646,Heathers,1988,60.73,39.27,True,tt0097493
647,Normal Adolescent Behavior,2007,70.45,29.55,,tt0790721
648,Hate Crime,2012,4.24,95.76,,tt2257436
649,Firestarter,1984,48.43,51.57,,tt0087262
650,The Mechanic,2011,13.54,86.46,False,tt0472399
651,Meet Joe Black,1998,25.61,74.39,,tt0119643
652,Memento,2000,18.14,81.86,False,tt0209144
653,Meet John Doe,1941,22.84,77.16,True,tt0033891
654,The Lost Weekend,1945,25.11,74.89,False,tt0037884
655,Martyrs,2015,96.55,3.45,,tt1663655
656,The Majestic,2001,5.45,94.55,False,tt0268995
657,Séance,2006,58.84,41.16,,tt0814343
658,The Family,2013,22.2,77.8,True,tt2404311
659,Hook,1991,31.1,68.9,False,tt0102057
660,Away from Her,2006,70.91,29.09,,tt0491747
661,Atonement,2007,55.22,44.78,True,tt0783233
662,Blue Jasmine,2013,75.65,24.35,True,tt2334873
663,Sinister,2012,29.67,70.33,False,tt1922777
664,"""Synecdoche","New York""",2008,53.35,46.65,,tt0383028
665,Christine,1983,28.73,71.27,False,tt0085333
666,Adaptation.,2002,29.58,70.42,True,tt0268126
667,People Like Us,2012,45.76,54.24,True,tt1716777
668,The Incredible Hulk,2008,31.96,68.04,False,tt0800080
669,Elysium,2013,31.33,68.67,True,tt1535108
670,Paper Towns,2015,31.04,68.96,False,tt3622592
671,Bee Movie,2007,19.94,80.06,,tt0389790
672,Beaches,1988,83.08,16.92,True,tt0094715
673,Beetlejuice,1988,52.78,47.22,True,tt0094721
674,In Time,2011,21.05,78.95,False,tt1637688
675,Panther,1995,3.58,96.42,,tt0114084
676,City Heat,1984,11.81,88.19,,tt0087062
677,The Parallax View,1974,14.42,85.58,False,tt0071970
678,Encrypt,2003,30.75,69.25,,tt0338963
679,Erin Brockovich,2000,61.72,38.28,True,tt0195685
680,Amélie,2001,55.69,44.31,True,tt0211915
681,American History X,1998,16.92,83.08,False,tt0120586
682,Breakdown,1997,10.95,89.05,,tt0118771
683,Shrek 2,2004,25.69,74.31,True,tt0298148
684,Crime Spree,2003,4.59,95.41,,tt0310924
685,Escape from New York,1981,7.47,92.53,False,tt0082340
686,Equilibrium,2002,10.99,89.01,False,tt0238380
687,Erik the Viking,1989,17.3,82.7,,tt0097289
688,Once Upon a Time in America,1984,23.3,76.7,False,tt0087843
689,Million Dollar Baby,2004,19.29,80.71,True,tt0405159
690,The Wind and the Lion,1975,17.03,82.97,,tt0073906
691,The Devil's Rejects,2005,19.73,80.27,True,tt0395584
692,Take Shelter,2011,33.93,66.07,True,tt1675192
693,Drive,2011,15.77,84.23,True,tt0780504
694,Syriana,2005,6.87,93.13,,tt0365737
695,Swordfish,2001,15.89,84.11,False,tt0244244
696,Cube,1997,42.51,57.49,True,tt0123755
697,Made,2001,6.15,93.85,,tt0227005
698,Cruel Intentions,1999,48.12,51.88,True,tt0139134
699,Vertigo,1958,34.62,65.38,False,tt0052357
700,The Crying Game,1992,10.04,89.96,False,tt0104036
701,The Magic Toyshop,1987,33.57,66.43,,tt0097806
702,The Verdict,1982,6.54,93.46,False,tt0084855
703,The Damned United,2009,1.09,98.91,,tt1226271
704,Hellraiser: Deader,2005,40.25,59.75,,tt0337636
705,Drop Dead Gorgeous,1999,80.29,19.71,True,tt0157503
706,Hellraiser: Hellseeker,2002,32.47,67.53,,tt0274546
707,Labor Day,2013,34.54,65.46,,tt1967545
708,Romeo + Juliet,1996,33.13,66.87,True,tt0117509
709,Stuart Little 2,2002,31.14,68.86,,tt0243585
710,The King's Speech,2010,10.27,89.73,True,tt1504320
711,Stranglehold,1994,12.57,87.43,,tt0111300
712,King Kong,2005,12.51,87.49,False,tt0360717
713,SubUrbia,1996,20.05,79.95,,tt0120238
714,The Iron Giant,1999,13.21,86.79,False,tt0129167
715,Moneyball,2011,3.71,96.29,False,tt1210166
716,In the Valley of Elah,2007,32.85,67.15,,tt0478134
717,In Her Shoes,2005,83.97,16.03,True,tt0388125
718,The Birds,1963,64.94,35.06,True,tt0056869
719,The Big Lebowski,1998,7.85,92.15,False,tt0118715
720,In Good Company,2004,18.73,81.27,False,tt0385267
721,The Descendants,2011,30.9,69.1,True,tt1033575
722,Go,1999,30.01,69.99,True,tt0139239
723,The Departed,2006,7.65,92.35,False,tt0407887
724,Smokey and the Bandit,1977,21.99,78.01,,tt0076729
725,Gods and Monsters,1998,15.7,84.3,,tt0120684
726,Forrest Gump,1994,17.04,82.96,False,tt0109830
727,Smoke,1995,13.08,86.92,,tt0114478
728,Friday the 13th Part VIII: Jason Takes Manhattan,1989,43.48,56.52,True,tt0097388
729,Despicable Me 2,2013,36.76,63.24,True,tt1690953
730,Coraline,2009,72.91,27.09,True,tt0327597
731,Carol,2015,72.14,27.86,True,tt2402927
732,Dear White People,2014,37.11,62.89,True,tt2235108
733,Danny Collins,2015,22.57,77.43,,tt1772288
734,Enough Said,2013,72.79,27.21,True,tt2390361
735,Vanishing Point,1971,6.54,93.46,,tt0067927
736,Breaking Away,1979,16.92,83.08,,tt0078902
737,Brick,2005,16.38,83.62,False,tt0393109
738,Bridesmaids,2011,81.73,18.27,True,tt1478338
739,Saving Private Ryan,1998,0.0,100.0,False,tt0120815
740,Saw,2004,12.31,87.69,False,tt0387564
741,Broadcast News,1987,32.93,67.07,True,tt0092699
742,The Crow: City of Angels,1996,28.96,71.04,,tt0115986
743,Surrogates,2009,25.18,74.82,False,tt0986263
744,Supergirl,1984,56.93,43.07,True,tt0088206
745,The Surfer King,2006,15.34,84.66,,tt0418206
746,The Riot Club,2014,11.89,88.11,False,tt2717860
747,Second Coming,2014,65.06,34.94,,tt2837296
748,Green Lantern,2011,17.33,82.67,False,tt1133985
749,Suspect Zero,2004,16.36,83.64,,tt0324127
750,"""Good Night","and Good Luck.""",2005,16.62,83.38,,tt0433383
751,21,2008,7.45,92.55,True,tt0478087
752,The Messenger,2009,14.89,85.11,False,tt0790712
753,The Great Gatsby,2013,17.52,82.48,True,tt1343092
754,The Gambler,2014,8.85,91.15,,tt2039393
755,Shallow Grave,1994,18.06,81.94,,tt0111149
756,The End of the Tour,2015,8.89,91.11,False,tt3416744
757,The Diary of a Teenage Girl,2015,71.97,28.03,True,tt3172532
758,Shampoo,1975,39.71,60.29,,tt0073692
759,The Boxtrolls,2014,20.72,79.28,False,tt0787474
760,Midnight in Paris,2011,39.5,60.5,True,tt1605783
761,Burn After Reading,2008,29.78,70.22,False,tt0887883
762,X-Men 2,2003,17.65,82.35,True,tt0290334
763,Babel,2006,25.81,74.19,True,tt0449467
764,Cast Away,2000,14.89,85.11,False,tt0162222
765,Die Hard: With a Vengeance,1995,0.0,100.0,False,tt0112864
766,The Nightmare Before Christmas,1993,22.26,77.74,False,tt0107688
767,Nine,2009,34.83,65.17,False,tt0875034
768,Shame,2011,31.0,69.0,False,tt1723811
769,Boyz n the Hood,1991,23.26,76.74,False,tt0101507
770,The Descent,2005,100.0,0.0,True,tt0435625
771,Alien³,1992,21.26,78.74,False,tt0103644
772,Flags of Our Fathers,2006,2.13,97.87,,tt0418689
773,Doomsday,2008,32.36,67.64,True,tt0483607
774,The Croods,2013,29.75,70.25,True,tt0481499
775,Red Lights,2012,31.72,68.28,,tt1748179
776,The Shawshank Redemption,1994,0.0,100.0,False,tt0111161
777,Independence Day,1996,14.03,85.97,True,tt0116629
778,Indiana Jones and the Temple of Doom,1984,29.84,70.16,False,tt0087469
779,Raiders of the Lost Ark,1981,22.13,77.87,False,tt0082971
780,The Other Boleyn Girl,2008,50.02,49.98,True,tt0467200
781,Kate & Leopold,2001,15.24,84.76,False,tt0035423
782,Orphan,2009,70.19,29.81,True,tt1148204
783,The Pacifier,2005,29.97,70.03,True,tt0395699
784,Panic Room,2002,36.83,63.17,True,tt0258000
785,The Patriot,2000,4.02,95.98,True,tt0187393
786,Pearl Harbor,2001,20.15,79.85,False,tt0213149
787,Gleaming the Cube,1989,15.46,84.54,,tt0097438
788,House on Haunted Hill,1999,26.79,73.21,,tt0185371
789,How Do You Know,2010,41.78,58.22,True,tt1341188
790,Psycho II,1983,39.04,60.96,,tt0086154
791,Cake,2014,84.8,15.2,True,tt3442006
792,Lucy,2014,52.65,47.35,True,tt2872732
793,Hot Rod,2007,14.43,85.57,False,tt0787475
794,House of the Damned,1996,39.7,60.3,,tt0116573
795,Bruce Almighty,2003,26.33,73.67,True,tt0315327
796,Men in Black 3,2012,0.78,99.22,False,tt1409024
797,A Walk to Remember,2002,30.47,69.53,True,tt0281358
798,Very Bad Things,1998,17.96,82.04,,tt0124198
799,The Life of David Gale,2003,51.22,48.78,,tt0289992
800,Wanted,2008,39.22,60.78,False,tt0493464
801,War of the Worlds,2005,28.94,71.06,True,tt0407304
802,Daybreakers,2009,18.61,81.39,False,tt0433362
803,Armored,2009,0.0,100.0,False,tt0913354
804,The Assassination of Jesse James by the Coward Robert Ford,2007,21.47,78.53,,tt0443680
805,The Avengers,2012,13.33,86.67,False,tt0848228
806,No Escape,2015,25.6,74.4,,tt1781922
807,Hard Times,1975,7.64,92.36,,tt0073092
808,The Recruit,2003,11.16,88.84,False,tt0292506
809,The Maiden Heist,2009,12.61,87.39,False,tt1107860
810,Take This Waltz,2011,52.03,47.97,True,tt1592281
811,300,2006,10.28,89.72,False,tt0416449
812,Insidious: Chapter 2,2013,42.26,57.74,False,tt2226417
813,New Nightmare,1994,66.54,33.46,True,tt0111686
814,Beneath the Planet of the Apes,1970,12.18,87.82,,tt0065462
815,Below,2002,15.37,84.63,False,tt0276816
816,Ricochet,1991,17.08,82.92,,tt0102789
817,Planet of the Apes,1968,19.22,80.78,False,tt0063442
818,Wanderlust,2012,30.75,69.25,True,tt1655460
819,Edge of Darkness,2010,5.87,94.13,False,tt1226273
820,The Wizard,1989,25.9,74.1,,tt0098663
821,Pan's Labyrinth,2006,43.66,56.34,True,tt0457430
822,The Electric Horseman,1979,42.18,57.82,,tt0079100
823,Elf,2003,11.29,88.71,,tt0319343
824,Spotlight,2015,6.41,93.59,False,tt1895587
825,Moscow on the Hudson,1984,15.3,84.7,,tt0087747
826,The Wolverine,2013,14.65,85.35,True,tt1430132
827,Sparkle,2012,56.82,43.18,True,tt1876451
828,Season of the Witch,2011,14.08,85.92,,tt0479997
829,Prometheus,2012,33.35,66.65,True,tt1446714
830,Arlington Road,1999,19.91,80.09,,tt0137363
831,Serendipity,2001,47.42,52.58,True,tt0240890
832,The Sweet Hereafter,1997,44.28,55.72,,tt0120255
833,Swingers,1996,9.94,90.06,False,tt0117802
834,Lost Highway,1997,22.86,77.14,False,tt0116922
835,Valentine's Day,2010,37.67,62.33,True,tt0817230
836,The Lost Son,1999,38.17,61.83,,tt0144286
837,Up in the Air,2009,39.95,60.05,False,tt1193138
838,Up,2009,6.96,93.04,False,tt1049413
839,Honeydripper,2007,20.71,79.29,,tt0829193
840,Horrible Bosses,2011,9.16,90.84,True,tt1499658
841,The Horse Whisperer,1998,58.34,41.66,,tt0119314
842,Hot Tub Time Machine,2010,8.75,91.25,False,tt1231587
843,Ghost Ship,2002,18.3,81.7,,tt0288477
844,The Ghost and the Darkness,1996,3.86,96.14,,tt0116409
845,Ghost World,2001,67.2,32.8,True,tt0162346
846,The Lincoln Lawyer,2011,16.99,83.01,False,tt1189340
847,The Rules of Attraction,2002,26.17,73.83,True,tt0292644
848,Light Sleeper,1992,32.11,67.89,,tt0102307
849,A Room with a View,1985,58.27,41.73,True,tt0091867
850,The Limey,1999,22.24,77.76,,tt0165854
851,Sherlock Holmes,2009,12.22,87.78,False,tt0988045
852,Wild Things: Diamonds in the Rough,2005,57.41,42.59,True,tt0448179
853,Lincoln,2012,12.39,87.61,True,tt0443272
854,Noah,2014,22.06,77.94,True,tt1959490
855,Top Five,2014,33.76,66.24,True,tt2784678
856,Sabotage,2014,40.42,59.58,True,tt1742334
857,Nine to Five,1980,63.77,36.23,True,tt0080319
858,Seven Psychopaths,2012,5.59,94.41,False,tt1931533
859,Blood and Wine,1996,26.05,73.95,,tt0115710
860,Blast from the Past,1999,36.61,63.39,True,tt0124298
861,The Blind Side,2009,52.48,47.52,False,tt0878804
862,The Bling Ring,2013,72.61,27.39,True,tt2132285
863,Dogma,1999,31.95,68.05,True,tt0120655
864,White House Down,2013,18.29,81.71,False,tt2334879
865,The Smurfs 2,2013,25.46,74.54,True,tt2017020
866,The Four Feathers,2002,24.67,75.33,,tt0240510
867,Slash,2002,22.64,77.36,,tt0301848
868,Final Destination,2000,31.54,68.46,False,tt0195714
869,Fletch,1985,13.06,86.94,False,tt0089155
870,Five Easy Pieces,1970,56.6,43.4,True,tt0065724
871,A Single Man,2009,17.68,82.32,False,tt1315981
872,Feast,2005,36.61,63.39,,tt0426459
873,A Simple Plan,1998,20.33,79.67,,tt0120324
874,Silverado,1985,14.04,85.96,,tt0090022
875,Indiana Jones and the Last Crusade,1989,9.69,90.31,False,tt0097576
876,Toy Story,1995,8.43,91.57,False,tt0114709
877,Broken Embraces,2009,41.32,58.68,True,tt0913425
878,The Sandlot,1993,3.65,96.35,False,tt0108037
879,Saving Mr. Banks,2013,60.31,39.69,True,tt2140373
880,The Brothers Bloom,2008,32.02,67.98,True,tt0844286
881,Buffy the Vampire Slayer,1992,45.59,54.41,True,tt0103893
882,True Grit,2010,41.02,58.98,True,tt1403865
883,Sunshine Cleaning,2008,59.16,40.84,True,tt0862846
884,Sunset Blvd.,1950,46.42,53.58,False,tt0043014
885,Day of the Dead,1985,17.22,82.78,False,tt0088993
886,Sugar & Spice,2001,82.16,17.84,,tt0186589
887,Sugar,2008,19.23,80.77,,tt0990413
888,The Stunt Man,1980,17.25,82.75,,tt0081568
889,Superbad,2007,7.12,92.88,False,tt0829482
890,Super 8,2011,8.56,91.44,True,tt1650062
891,Jennifer's Body,2009,75.1,24.9,True,tt1131734
892,Slumdog Millionaire,2008,7.04,92.96,False,tt1010048
893,The Tree of Life,2011,26.91,73.09,False,tt0478304
894,Sling Blade,1996,14.33,85.67,,tt0117666
895,Showgirls,1995,63.41,36.59,True,tt0114436
896,Winter's Bone,2010,59.91,40.09,True,tt1399683
897,Backdraft,1991,11.93,88.07,,tt0101393
898,The Back-up Plan,2010,65.58,34.42,True,tt1212436
899,Willard,1971,17.53,82.47,,tt0067991
900,I'll Do Anything,1994,42.66,57.34,,tt0110097
901,Family Plot,1976,45.32,54.68,True,tt0074512
902,Body of Evidence,1993,32.78,67.22,True,tt0106453
903,The Bodyguard,1992,36.51,63.49,,tt0103855
904,Aliens,1986,47.37,52.63,True,tt0090605
905,Mud,2012,12.49,87.51,False,tt1935179
906,Perfect Creature,2006,27.83,72.17,,tt0403407
907,Mr. Deeds Goes to Town,1936,18.13,81.87,True,tt0027996
908,The Perks of Being a Wallflower,2012,27.8,72.2,True,tt1659337
909,Mrs Brown,1997,25.83,74.17,,tt0119280
910,Mr. Blandings Builds His Dream House,1948,26.96,73.04,True,tt0040613
911,Practical Magic,1998,85.67,14.33,True,tt0120791
912,The Hudsucker Proxy,1994,21.46,78.54,False,tt0110074
913,Being John Malkovich,1999,38.26,61.74,True,tt0120601
914,A Night at the Roxbury,1998,10.19,89.81,,tt0120770
915,"""The Adventures of Priscilla","Queen of the Desert""",1994,17.5,82.5,,tt0109045
916,The Incredibles,2004,46.92,53.08,True,tt0317705
917,Holes,2003,11.18,88.82,False,tt0311289
918,25th Hour,2002,10.59,89.41,False,tt0307901
919,Hitchcock,2012,30.97,69.03,False,tt0975645
920,Orgy of the Dead,1965,28.79,71.21,,tt0054240
921,Drugstore Cowboy,1989,20.68,79.32,False,tt0097240
922,Hope and Glory,1987,42.02,57.98,True,tt0093209
923,A Serious Man,2009,9.59,90.41,False,tt1019452
924,Cursed,2005,39.73,60.27,True,tt0257516
925,The Fourth Kind,2009,51.71,48.29,True,tt1220198
926,Defending Your Life,1991,28.09,71.91,True,tt0101698
927,Lost in America,1985,24.97,75.03,,tt0089504
928,Pitch Black,2000,33.07,66.93,True,tt0134847
929,The Long Kiss Goodnight,1996,39.72,60.28,False,tt0116908
930,The 40-Year-Old Virgin,2005,28.34,71.66,True,tt0405422
931,30 Days of Night,2007,29.16,70.84,False,tt0389722
932,V for Vendetta,2005,42.25,57.75,True,tt0434409
933,The Lord of the Rings: The Fellowship of the Ring,2001,13.94,86.06,False,tt0120737
934,The Lord of the Rings: The Return of the King,2003,3.6,96.4,False,tt0167260
935,The Lord of the Rings: The Two Towers,2002,3.77,96.23,False,tt0167261
936,Lost in Space,1998,22.47,77.53,True,tt0120738
937,Pacific Rim,2013,27.04,72.96,False,tt1663662
938,Last Man Standing,1996,10.78,89.22,,tt0116830
939,Glory,1989,7.69,92.31,False,tt0097441
940,Brick Mansions,2014,8.49,91.51,True,tt1430612
941,Red Heat,1988,6.48,93.52,,tt0095963
942,Rampart,2011,26.73,73.27,,tt1640548
943,All the President's Men,1976,7.1,92.9,False,tt0074119
944,The Rover,2014,18.62,81.38,False,tt2345737
945,Sicario,2015,20.86,79.14,False,tt3397884
946,End of Watch,2012,13.56,86.44,True,tt1855199
947,The Number 23,2007,25.08,74.92,False,tt0481369
948,Beowulf & Grendel,2005,15.35,84.65,,tt0402057
949,Beowulf,2007,22.49,77.51,True,tt0442933
950,Creepshow,1982,16.83,83.17,,tt0083767
951,The Big Easy,1986,5.02,94.98,,tt0092654
952,Julius Caesar,1953,4.9,95.1,False,tt0045943
953,Heaven Is for Real,2014,22.07,77.93,,tt1929263
954,The Rocketeer,1991,20.82,79.18,False,tt0102803
955,Spawn,1997,13.08,86.92,True,tt0120177
956,Blazing Saddles,1974,6.1,93.9,False,tt0071230
957,The Way of the Gun,2000,16.15,83.85,False,tt0202677
958,The Place Beyond the Pines,2012,17.05,82.95,False,tt1817273
959,Private Benjamin,1980,68.33,31.67,True,tt0081375
960,A Beautiful Mind,2001,18.74,81.26,False,tt0268978
961,Bird on a Wire,1990,37.67,62.33,,tt0099141
962,Self/less,2015,23.76,76.24,False,tt2140379
963,Duplex,2003,53.09,46.91,,tt0266489
964,Star Wars: Episode VII - The Force Awakens,2015,27.84,72.16,True,tt2488496
965,Animal Kingdom,2010,23.57,76.43,False,tt1313092
966,GoldenEye,1995,29.95,70.05,True,tt0113189
967,Evidence,2013,59.6,40.4,,tt1828970
968,Interstellar,2014,24.05,75.95,True,tt0816692
969,The Equalizer,2014,17.84,82.16,False,tt0455944
970,Life Is Beautiful,1997,12.19,87.81,False,tt0118799
971,Street Fighter: The Legend of Chun-Li,2009,30.45,69.55,,tt0891592
972,A Good Year,2006,34.44,65.56,,tt0401445
973,The Lost Boys,1987,23.25,76.75,False,tt0093437
974,Wall Street,1987,11.07,88.93,,tt0094291
975,The Lorax,2012,17.44,82.56,False,tt1482459
